"","Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
"3434",21,1,1,"New","and underneath his scientific name",NA,NA,NA,"21-1-1-New"
"3435",21,1,1,"New","which I was trying to remember",NA,"I was trying to remember",NA,"21-1-1-New"
"3436",21,1,1,"New","but it just didn’t happen",NA,"just",NA,"21-1-1-New"
"3437",21,1,1,"New","and then um aft behind him",NA,NA,NA,"21-1-1-New"
"3438",21,1,1,"New","is the coyote and he freezes",NA,NA,NA,"21-1-1-New"
"3439",21,1,1,"New","and he’s got a fork and knife in his hands",NA,NA,NA,"21-1-1-New"
"3440",21,1,1,"New","and it says um coyote",NA,NA,NA,"21-1-1-New"
"3441",21,1,1,"New","and underneath carnivorous something or other",NA,"something or other",NA,"21-1-1-New"
"3442",21,1,1,"New","and then um it starts up again",NA,NA,NA,"21-1-1-New"
"3443",21,1,1,"New","and they’re running",NA,NA,NA,"21-1-1-New"
"3444",21,1,1,"New","and he’s chasing after him with the fork and knife",NA,NA,NA,"21-1-1-New"
"3445",21,1,1,"New","and he thinks he’s got him",NA,NA,NA,"21-1-1-New"
"3446",21,1,1,"New","and he’s just about to stab um roadrunner",NA,"just",NA,"21-1-1-New"
"3447",21,1,1,"New","and then roadrunner takes off",NA,NA,NA,"21-1-1-New"
"3448",21,1,1,"New","he takes like a burst of acceleration",NA,"like",NA,"21-1-1-New"
"3449",21,1,1,"New","so he sstabs the ground",NA,NA,NA,"21-1-1-New"
"3450",21,1,1,"New","and then he’s like stuck in the ground with his fork and his knife",NA,"like",NA,"21-1-1-New"
"3451",21,1,1,"New","and his feet are up in the air",NA,NA,NA,"21-1-1-New"
"3452",21,1,1,"New","and he then he stops",NA,NA,NA,"21-1-1-New"
"3453",21,1,1,"New","and he sits down and his going like this",NA,NA,NA,"21-1-1-New"
"3454",21,1,1,"New","and thinking",NA,NA,NA,"21-1-1-New"
"3455",21,1,1,"New","and then he has an idea",NA,NA,NA,"21-1-1-New"
"3456",21,1,1,"New","so he gives like a thumbs up",NA,"like",NA,"21-1-1-New"
"3457",21,1,1,"New","and um he goes and he gets this rock",NA,NA,NA,"21-1-1-New"
"3458",21,1,1,"New","with like a fist",NA,"like",NA,"21-1-1-New"
"3459",21,1,1,"New","like a boxing glove attached to it",NA,"like",NA,"21-1-1-New"
"3460",21,1,1,"New","and a spring",NA,NA,NA,"21-1-1-New"
"3461",21,1,1,"New","and he pushes it back to the rock",NA,NA,NA,"21-1-1-New"
"3462",21,1,1,"New","and I guess he’s gonna let it go",NA,"I guess",NA,"21-1-1-New"
"3463",21,1,1,"New","so it punches the roadrunner when he runs by",NA,NA,NA,"21-1-1-New"
"3464",21,1,1,"New","so the roadrunner comes",NA,NA,NA,"21-1-1-New"
"3465",21,1,1,"New","and he pulls the string",NA,NA,NA,"21-1-1-New"
"3466",21,1,1,"New","and the fist stays in place",NA,NA,NA,"21-1-1-New"
"3467",21,1,1,"New","and the rock goes back",NA,NA,NA,"21-1-1-New"
"3468",21,1,1,"New","and pushes him into a rock",NA,NA,NA,"21-1-1-New"
"3469",21,1,1,"New","and then the fist comes back",NA,NA,NA,"21-1-1-New"
"3470",21,1,1,"New","and punches him in the head",NA,NA,NA,"21-1-1-New"
"3471",21,1,1,"New","so now he’s got another idea",NA,NA,NA,"21-1-1-New"
"3472",21,1,1,"New","so he gets a blueprint",NA,NA,NA,"21-1-1-New"
"3473",21,1,1,"New","and it’s um a tightrope",NA,NA,NA,"21-1-1-New"
"3474",21,1,1,"New","and him carrying an anvil out standing on the tightrope",NA,NA,NA,"21-1-1-New"
"3475",21,1,1,"New","and dropping the anvil on the roadrunner",NA,NA,NA,"21-1-1-New"
"3476",21,1,1,"New","when he runs by",NA,NA,NA,"21-1-1-New"
"3477",21,1,1,"New","it’s between two cliffs",NA,NA,NA,"21-1-1-New"
"3478",21,1,1,"New","so it says um plaan you know",NA,"you know",NA,"21-1-1-New"
"3479",21,1,1,"New","walk out on tightrope",NA,NA,NA,"21-1-1-New"
"3480",21,1,1,"New","number two drop anvil on roadrunner",NA,NA,NA,"21-1-1-New"
"3481",21,1,1,"New","number three roadrunner burger or something like that",NA,"or something like that",NA,"21-1-1-New"
"3482",21,1,1,"New","um so he drops his blueprint",NA,NA,NA,"21-1-1-New"
"3483",21,1,1,"New","and he goes out with his um anvil",NA,NA,NA,"21-1-1-New"
"3484",21,1,1,"New","but the anvil is too heavy",NA,NA,NA,"21-1-1-New"
"3485",21,1,1,"New","and it weighs him down the line",NA,NA,NA,"21-1-1-New"
"3486",21,1,1,"New","so he ends up down on the ground",NA,NA,NA,"21-1-1-New"
"3487",21,1,1,"New","and the roadrunner comes",NA,NA,NA,"21-1-1-New"
"3488",21,1,1,"New","and he’s just holding it",NA,"just",NA,"21-1-1-New"
"3489",21,1,1,"New","the roadrunner comes",NA,NA,NA,"21-1-1-New"
"3490",21,1,1,"New","and he turns around he goes back",NA,NA,NA,"21-1-1-New"
"3491",21,1,1,"New","so he gets mad",NA,NA,NA,"21-1-1-New"
"3492",21,1,1,"New","he just throws the anvil",NA,"just",NA,"21-1-1-New"
"3493",21,1,1,"New","but now the line isn’t heavy anymore",NA,NA,NA,"21-1-1-New"
"3494",21,1,1,"New","so he goes flying up into the air",NA,NA,NA,"21-1-1-New"
"3495",21,1,1,"New","and he’s got on a green backpack",NA,NA,NA,"21-1-1-New"
"3496",21,1,1,"New","and he pulls a string",NA,NA,NA,"21-1-1-New"
"3497",21,1,1,"New","but all kinds of junk starts coming out",NA,"kinds of junk",NA,"21-1-1-New"
"3498",21,1,1,"New","and no parachute",NA,NA,NA,"21-1-1-New"
"3499",21,1,1,"New","so then um he grabs aspirin",NA,NA,NA,"21-1-1-New"
"3500",21,1,1,"New","out of his pack",NA,NA,NA,"21-1-1-New"
"3501",21,1,1,"New","it says acme aspirin",NA,NA,NA,"21-1-1-New"
"3502",21,1,1,"New","and he takes an aspirin",NA,NA,NA,"21-1-1-New"
"3503",21,1,1,"New","and he likekinda waves",NA,"like, kinda",NA,"21-1-1-New"
"3504",21,1,1,"New","and then he goes flying down onto the ground",NA,NA,NA,"21-1-1-New"
"3505",21,1,1,"New","um then he’s chasing the roadrunner again",NA,NA,NA,"21-1-1-New"
"3506",21,1,1,"New","and he chases him into some mines ?",NA,NA,"?","21-1-1-New"
"3507",21,1,1,"New","and he starts running into the mine",NA,NA,NA,"21-1-1-New"
"3508",21,1,1,"New","and it starts getting dark",NA,NA,NA,"21-1-1-New"
"3509",21,1,1,"New","so he runs back to the beginning",NA,NA,NA,"21-1-1-New"
"3510",21,1,1,"New","and he gets a hat",NA,NA,NA,"21-1-1-New"
"3511",21,1,1,"New","with a light on it",NA,NA,NA,"21-1-1-New"
"3512",21,1,1,"New","and the roadrunner is behind him",NA,NA,NA,"21-1-1-New"
"3513",21,1,1,"New","he has a hat with the light on it",NA,NA,NA,"21-1-1-New"
"3514",21,1,1,"New","and the roadrunner’s light is green",NA,NA,NA,"21-1-1-New"
"3515",21,1,1,"New","and his is red",NA,NA,NA,"21-1-1-New"
"3516",21,1,1,"New","and so when they start running through the mine",NA,NA,NA,"21-1-1-New"
"3517",21,1,1,"New","you just see like a top view ?",NA,"like","?","21-1-1-New"
"3518",21,1,1,"New","and a little red light ?",NA,NA,"?","21-1-1-New"
"3519",21,1,1,"New","um and a little green light ?",NA,NA,"?","21-1-1-New"
"3520",21,1,1,"New","the red light is like chasing the green light",NA,"like",NA,"21-1-1-New"
"3521",21,1,1,"New","and it’s him chasing the co um the roadrunner",NA,NA,NA,"21-1-1-New"
"3522",21,1,1,"New","so they’re chasing each other around and around",NA,NA,NA,"21-1-1-New"
"3523",21,1,1,"New","and around and around",NA,NA,NA,"21-1-1-New"
"3524",21,1,1,"New","um and then at one point he kinda loses him",NA,"kinda",NA,"21-1-1-New"
"3525",21,1,1,"New","and his and his light goes out",NA,NA,NA,"21-1-1-New"
"3526",21,1,1,"New","and he stops",NA,NA,NA,"21-1-1-New"
"3527",21,1,1,"New","so he lights a match",NA,NA,NA,"21-1-1-New"
"3528",21,1,1,"New","and he looks around him",NA,NA,NA,"21-1-1-New"
"3529",21,1,1,"New","and it’s all TNT and explosives and stuff",NA,"and stuff",NA,"21-1-1-New"
"3530",21,1,1,"New","and the next thing you see",NA,NA,NA,"21-1-1-New"
"3531",21,1,1,"New","like above the ground",NA,"like",NA,"21-1-1-New"
"3532",21,1,1,"New","you see just like the desert",NA,"just, like",NA,"21-1-1-New"
"3533",21,1,1,"New","and you hear a big explosion",NA,NA,NA,"21-1-1-New"
"3534",21,1,1,"New","and then the there’s cactuses",NA,NA,NA,"21-1-1-New"
"3535",21,1,1,"New","and they say YIKES",NA,NA,NA,"21-1-1-New"
"3536",21,1,1,"New","or something like that",NA,"or something like that",NA,"21-1-1-New"
"3537",21,1,1,"New","and that’s how it ends",NA,NA,NA,"21-1-1-New"
"3538",21,1,1,"New","and that’s it",NA,NA,NA,"21-1-1-New"
"3539",21,1,1,"New","that was a little longer",NA,NA,NA,"21-1-1-New"
"3540",21,2,2,"New","this one was wile e. coyote and the roadrunner",NA,NA,NA,"21-2-2-New"
"3541",21,2,2,"New","um it starts off with roadrunner running",NA,NA,NA,"21-2-2-New"
"3542",21,2,2,"New","and coyote chasing after him",NA,NA,NA,"21-2-2-New"
"3543",21,2,2,"New","and then it freezes",NA,NA,NA,"21-2-2-New"
"3544",21,2,2,"New","and it shows um coyote like in in midair",NA,"like",NA,"21-2-2-New"
"3545",21,2,2,"New","and it says um",NA,NA,NA,"21-2-2-New"
"3546",21,2,2,"New","not the coyote",NA,NA,NA,"21-2-2-New"
"3547",21,2,2,"New","the roadrunner is in midair",NA,NA,NA,"21-2-2-New"
"3548",21,2,2,"New","and says roadrunner",NA,NA,NA,"21-2-2-New"
"3549",21,2,2,"New","and underneath his scientific name",NA,NA,NA,"21-2-2-New"
"3550",21,2,2,"New","but I can’t remember it","okay","but I can't remember",NA,"21-2-2-New"
"3551",21,2,2,"New","and then it moves over to coyote",NA,NA,NA,"21-2-2-New"
"3552",21,2,2,"New","and he’s running",NA,NA,NA,"21-2-2-New"
"3553",21,2,2,"New","and he’s got a fork and a knife in his hands",NA,NA,NA,"21-2-2-New"
"3554",21,2,2,"New","and it says um coyote",NA,NA,NA,"21-2-2-New"
"3555",21,2,2,"New","and underneath it says his scientific name",NA,NA,NA,"21-2-2-New"
"3556",21,2,2,"New","so then it starts up again",NA,NA,NA,"21-2-2-New"
"3557",21,2,2,"New","and they’re running",NA,NA,NA,"21-2-2-New"
"3558",21,2,2,"New","and coyote is just that thinks he caught up with him",NA,"just",NA,"21-2-2-New"
"3559",21,2,2,"New","so he goes to stab him with his fork and his knife",NA,NA,NA,"21-2-2-New"
"3560",21,2,2,"New","and the coyote gets uh",NA,NA,NA,"21-2-2-New"
"3561",21,2,2,"New","the roadrunner gets a burst of acceleration",NA,NA,NA,"21-2-2-New"
"3562",21,2,2,"New","and he runs off",NA,NA,NA,"21-2-2-New"
"3563",21,2,2,"New","and um the coyote ends up stabbing into the street",NA,NA,NA,"21-2-2-New"
"3564",21,2,2,"New","um or the road or whatever",NA,"or whatever",NA,"21-2-2-New"
"3565",21,2,2,"New","so he’s uh kinda stuck in the road by his hands",NA,"kinda",NA,"21-2-2-New"
"3566",21,2,2,"New","and his feet are sticking up in the air",NA,NA,NA,"21-2-2-New"
"3567",21,2,2,"New","and then he um kinda falls down",NA,"kinda",NA,"21-2-2-New"
"3568",21,2,2,"New","and he’s sitting on the ground and thinking",NA,NA,NA,"21-2-2-New"
"3569",21,2,2,"New","and then he comes up with a plan",NA,NA,NA,"21-2-2-New"
"3570",21,2,2,"New","and he gives like a thumbs up",NA,"like",NA,"21-2-2-New"
"3571",21,2,2,"New","and then um he",NA,NA,NA,"21-2-2-New"
"3572",21,2,2,"New","you see him with this contraption",NA,NA,NA,"21-2-2-New"
"3573",21,2,2,"New","it’s a big boulder",NA,NA,NA,"21-2-2-New"
"3574",21,2,2,"New","and it’s um like a boxing glove on a spring",NA,"like",NA,"21-2-2-New"
"3575",21,2,2,"New","attached to the boulder",NA,NA,NA,"21-2-2-New"
"3576",21,2,2,"New","so he pulls it back",NA,NA,NA,"21-2-2-New"
"3577",21,2,2,"New","and ties it up with a little string",NA,NA,NA,"21-2-2-New"
"3578",21,2,2,"New","so that um when co uh",NA,NA,NA,"21-2-2-New"
"3579",21,2,2,"New","the roadrunner comes by",NA,NA,NA,"21-2-2-New"
"3580",21,2,2,"New","he’ll let it go and it will punch him",NA,NA,NA,"21-2-2-New"
"3581",21,2,2,"New","so the roadrunner comes",NA,NA,NA,"21-2-2-New"
"3582",21,2,2,"New","and he pulls the string",NA,NA,NA,"21-2-2-New"
"3583",21,2,2,"New","but the fist thing stays in place",NA,"thing",NA,"21-2-2-New"
"3584",21,2,2,"New","and the rock goes backwards",NA,NA,NA,"21-2-2-New"
"3585",21,2,2,"New","and pushes him into another rock",NA,NA,NA,"21-2-2-New"
"3586",21,2,2,"New","and then the fist comes",NA,NA,NA,"21-2-2-New"
"3587",21,2,2,"New","and punches him in the head",NA,NA,NA,"21-2-2-New"
"3588",21,2,2,"New","so that didn’t work",NA,NA,NA,"21-2-2-New"
"3589",21,2,2,"New","so um then he’s drawn up a blueprint",NA,NA,NA,"21-2-2-New"
"3590",21,2,2,"New","and it’s like two cliffs",NA,"like",NA,"21-2-2-New"
"3591",21,2,2,"New","with a tightrope in between",NA,NA,NA,"21-2-2-New"
"3592",21,2,2,"New","and he’s gonna walk out with an anvil",NA,NA,NA,"21-2-2-New"
"3593",21,2,2,"New","and drop it on the roadrunner",NA,NA,NA,"21-2-2-New"
"3594",21,2,2,"New","when he comes running by",NA,NA,NA,"21-2-2-New"
"3595",21,2,2,"New","and on the side it says",NA,NA,NA,"21-2-2-New"
"3596",21,2,2,"New","um step oone walk on the tightrope",NA,NA,NA,"21-2-2-New"
"3597",21,2,2,"New","step twoo drop anvil on roadrunner",NA,NA,NA,"21-2-2-New"
"3598",21,2,2,"New","and step three is like roadrunner burger",NA,"like",NA,"21-2-2-New"
"3599",21,2,2,"New","so he tries to do that",NA,NA,NA,"21-2-2-New"
"3600",21,2,2,"New","and he takes his anvil",NA,NA,NA,"21-2-2-New"
"3601",21,2,2,"New","and he walks out",NA,NA,NA,"21-2-2-New"
"3602",21,2,2,"New","but the anvil’s so heavy that it weighs down the line",NA,NA,NA,"21-2-2-New"
"3603",21,2,2,"New","so he’s all the way down to the ground now",NA,NA,NA,"21-2-2-New"
"3604",21,2,2,"New","just holding his anvil",NA,NA,NA,"21-2-2-New"
"3605",21,2,2,"New","the roadrunner runs up to him",NA,NA,NA,"21-2-2-New"
"3606",21,2,2,"New","sees him",NA,NA,NA,"21-2-2-New"
"3607",21,2,2,"New","and does his little MEEP MEEP noise thing",NA,"thing",NA,"21-2-2-New"
"3608",21,2,2,"New","and then he goes running back",NA,NA,NA,"21-2-2-New"
"3609",21,2,2,"New","so um he you know thinks that’s it",NA,"you know",NA,"21-2-2-New"
"3610",21,2,2,"New","so he just throws his anvil to the side",NA,"just",NA,"21-2-2-New"
"3611",21,2,2,"New","but now he’s not weighed down anymore",NA,NA,NA,"21-2-2-New"
"3612",21,2,2,"New","so he goes flying into the air on the string",NA,NA,NA,"21-2-2-New"
"3613",21,2,2,"New","um and as he’s coming down",NA,NA,NA,"21-2-2-New"
"3614",21,2,2,"New","in his backpack",NA,NA,NA,"21-2-2-New"
"3615",21,2,2,"New","well he pulls a string to let out a parachute",NA,NA,NA,"21-2-2-New"
"3616",21,2,2,"New","but it’s just a backpack",NA,"just",NA,"21-2-2-New"
"3617",21,2,2,"New","all stuff sorts starts falling out",NA,"all stuff, sorts",NA,"21-2-2-New"
"3618",21,2,2,"New","and he has no parachute",NA,NA,NA,"21-2-2-New"
"3619",21,2,2,"New","so he takes an aspirin",NA,NA,NA,"21-2-2-New"
"3620",21,2,2,"New","and it says acme aspirin",NA,NA,NA,"21-2-2-New"
"3621",21,2,2,"New","and he takes one",NA,NA,NA,"21-2-2-New"
"3622",21,2,2,"New","and he kinda waves",NA,"kinda",NA,"21-2-2-New"
"3623",21,2,2,"New","and falls down",NA,NA,NA,"21-2-2-New"
"3624",21,2,2,"New","then hee’s chasing him again",NA,NA,NA,"21-2-2-New"
"3625",21,2,2,"New","and he chases him into a mine",NA,NA,NA,"21-2-2-New"
"3626",21,2,2,"New","and they’re running",NA,NA,NA,"21-2-2-New"
"3627",21,2,2,"New","and then it gets dark",NA,NA,NA,"21-2-2-New"
"3628",21,2,2,"New","and he can’t see anymore",NA,NA,NA,"21-2-2-New"
"3629",21,2,2,"New","so he goes back to the beginning",NA,NA,NA,"21-2-2-New"
"3630",21,2,2,"New","um and then he stops cause his light goes out?",NA,NA,"?","21-2-2-New"
"3631",21,2,2,"New","so the roadrunner has a hat with the green light?",NA,NA,NA,"21-2-2-New"
"3632",21,2,2,"New","and the coyote has a light uh hat with the red light",NA,NA,NA,"21-2-2-New"
"3633",21,2,2,"New","so now you’re kinda looking down %sniff",NA,"kinda",NA,"21-2-2-New"
"3634",21,2,2,"New","and it’s just showing you like the little light",NA,"like",NA,"21-2-2-New"
"3635",21,2,2,"New","and there’s he’s just chasing the roadrunner all around",NA,NA,NA,"21-2-2-New"
"3636",21,2,2,"New","and around and around",NA,NA,NA,"21-2-2-New"
"3637",21,2,2,"New","um and then he stops cause his light goes out",NA,NA,"?","21-2-2-New"
"3638",21,2,2,"New","so he lights a match","who stops?",NA,NA,"21-2-2-New"
"3639",21,2,2,"New","um the coyote stops ’cause his light goes out ?","okay",NA,NA,"21-2-2-New"
"3640",21,2,2,"New","and he lights a match and looks around",NA,NA,NA,"21-2-2-New"
"3641",21,2,2,"New","and it’s like TNT and stuff all over the place","mm-hmm","like, and stuff",NA,"21-2-2-New"
"3642",21,2,2,"New","and the next thing you know",NA,NA,NA,"21-2-2-New"
"3643",21,2,2,"New","you’re looking at like up at the desert",NA,"like",NA,"21-2-2-New"
"3644",21,2,2,"New","I guess above where they are under ground",NA,"I guess",NA,"21-2-2-New"
"3645",21,2,2,"New","and you hear like an explosion",NA,"like",NA,"21-2-2-New"
"3646",21,2,2,"New","and then the cactuses kinda go into the shape",NA,NA,NA,"21-2-2-New"
"3647",21,2,2,"New","of saying YIKES",NA,NA,NA,"21-2-2-New"
"3648",21,2,2,"New","and that’s it","okay",NA,NA,"21-2-2-New"
"3649",21,3,1,"Old","okay so it starts off",NA,NA,NA,"21-3-1-Old"
"3650",21,3,1,"Old","roadrunner wile e. coyote",NA,NA,NA,"21-3-1-Old"
"3651",21,3,1,"Old","um coyote’s chasing the roadrunner ?",NA,NA,"?","21-3-1-Old"
"3652",21,3,1,"Old","um they pause",NA,NA,NA,"21-3-1-Old"
"3653",21,3,1,"Old","and uh roadrunner is in midair kind of running",NA,"kind of",NA,"21-3-1-Old"
"3654",21,3,1,"Old","and it says roadrunner and his scientific name",NA,NA,NA,"21-3-1-Old"
"3655",21,3,1,"Old","then they go back",NA,NA,NA,"21-3-1-Old"
"3656",21,3,1,"Old","and they show coyote and his scien",NA,NA,NA,"21-3-1-Old"
"3657",21,3,1,"Old","carnivorous something","fork and knife","something",NA,"21-3-1-Old"
"3658",21,3,1,"Old","and underneath his name",NA,NA,NA,"21-3-1-Old"
"3659",21,3,1,"Old","yeah with his knife and fork",NA,NA,NA,"21-3-1-Old"
"3660",21,3,1,"Old","right",NA,NA,NA,"21-3-1-Old"
"3661",21,3,1,"Old","and um then they start up again",NA,NA,NA,"21-3-1-Old"
"3662",21,3,1,"Old","roadrunner’s running",NA,NA,NA,"21-3-1-Old"
"3663",21,3,1,"Old","and coyote thinks he’s got him",NA,NA,NA,"21-3-1-Old"
"3664",21,3,1,"Old","so he goes to stab him with his knife and fork",NA,NA,NA,"21-3-1-Old"
"3665",21,3,1,"Old","and gets like a burst of acceleration",NA,"like",NA,"21-3-1-Old"
"3666",21,3,1,"Old","and he runs off",NA,NA,NA,"21-3-1-Old"
"3667",21,3,1,"Old","and um he stabs him",NA,NA,NA,"21-3-1-Old"
"3668",21,3,1,"Old","goes to stab him",NA,NA,NA,"21-3-1-Old"
"3669",21,3,1,"Old","but he ends up stabbing the road underneath him",NA,NA,NA,"21-3-1-Old"
"3670",21,3,1,"Old","and his feet are sticking up in the air",NA,NA,NA,"21-3-1-Old"
"3671",21,3,1,"Old","so he’s a little frustrated",NA,NA,NA,"21-3-1-Old"
"3672",21,3,1,"Old","and now he’s sitting there thinking",NA,NA,NA,"21-3-1-Old"
"3673",21,3,1,"Old","and he comes up with a plan",NA,NA,NA,"21-3-1-Old"
"3674",21,3,1,"Old","so he gives a thumbs up",NA,NA,NA,"21-3-1-Old"
"3675",21,3,1,"Old","and then he’s got this contraption",NA,NA,NA,"21-3-1-Old"
"3676",21,3,1,"Old","with a big boulder",NA,NA,NA,"21-3-1-Old"
"3677",21,3,1,"Old","with a like a boxing glove fist thing attached to it",NA,"like, thing",NA,"21-3-1-Old"
"3678",21,3,1,"Old","on a spring",NA,NA,NA,"21-3-1-Old"
"3679",21,3,1,"Old","and he pulls the spring back",NA,NA,NA,"21-3-1-Old"
"3680",21,3,1,"Old","ties it up",NA,NA,NA,"21-3-1-Old"
"3681",21,3,1,"Old","so when the roadrunner comes by",NA,NA,NA,"21-3-1-Old"
"3682",21,3,1,"Old","he'll let it go",NA,NA,NA,"21-3-1-Old"
"3683",21,3,1,"Old","and it’ll punch him",NA,NA,NA,"21-3-1-Old"
"3684",21,3,1,"Old","so roadrunner comes by",NA,NA,NA,"21-3-1-Old"
"3685",21,3,1,"Old","pulls the string",NA,NA,NA,"21-3-1-Old"
"3686",21,3,1,"Old","but the glove stays in place",NA,NA,NA,"21-3-1-Old"
"3687",21,3,1,"Old","and the boulder hits him",NA,NA,NA,"21-3-1-Old"
